feature	metadata	value	coef	stderr	pval	name	qval	N	N.not.zero	model	dataset	strat
SGB8601	detect_worthy_lesions	positive	0.9954128221216682	0.3170731206337461	0.001741145626288759	detect_worthy_lesionspositive	0.05693049275168181	1034	342	detect_worthy_lesions	metaphlan	no_strat
SGB4762	detect_worthy_lesions	positive	-0.5109830033044505	0.16211289145989985	0.001668197780739653	detect_worthy_lesionspositive	0.05693049275168181	1034	217	detect_worthy_lesions	metaphlan	no_strat
SGB4761	detect_worthy_lesions	positive	-0.6841309371129474	0.21780175838772511	0.0017312117493713764	detect_worthy_lesionspositive	0.05693049275168181	1034	284	detect_worthy_lesions	metaphlan	no_strat
SGB14322	detect_worthy_lesions	positive	0.7582404932265057	0.23117332836413254	0.0010729173208944445	detect_worthy_lesionspositive	0.05693049275168181	1034	461	detect_worthy_lesions	metaphlan	no_strat
SGB9203	detect_worthy_lesions	positive	0.7064001592727157	0.22333857191429424	0.0016076083515654247	detect_worthy_lesionspositive	0.05693049275168181	1034	248	detect_worthy_lesions	metaphlan	no_strat
SGB14899	detect_worthy_lesions	positive	0.8205138807687957	0.25659403167859957	0.0014273549974452937	detect_worthy_lesionspositive	0.05693049275168181	1034	519	detect_worthy_lesions	metaphlan	no_strat
SGB4953	detect_worthy_lesions	positive	0.7312295861771203	0.22826606509490802	0.0013996901586062905	detect_worthy_lesionspositive	0.05693049275168181	1034	220	detect_worthy_lesions	metaphlan	no_strat
SGB6705	detect_worthy_lesions	positive	-0.533185266893084	0.16128603869936034	9.795463394924825e-4	detect_worthy_lesionspositive	0.05693049275168181	1034	126	detect_worthy_lesions	metaphlan	no_strat
SGB8000	detect_worthy_lesions	positive	-0.6735762422483103	0.2201821078776199	0.0022767255560584305	detect_worthy_lesionspositive	0.06898478434857044	1034	227	detect_worthy_lesions	metaphlan	no_strat
SGB101324	detect_worthy_lesions	positive	0.6123428875123408	0.2037694396908972	0.0027192857811928453	detect_worthy_lesionspositive	0.07847081825727925	1034	131	detect_worthy_lesions	metaphlan	no_strat
SGB15154	detect_worthy_lesions	positive	0.5028022485824875	0.1763159403247309	0.00443516754953827	detect_worthy_lesionspositive	0.12216870613728145	1034	956	detect_worthy_lesions	metaphlan	no_strat
SGB4760	detect_worthy_lesions	positive	-0.5043931736730076	0.17854034893478846	0.004817777936078328	detect_worthy_lesionspositive	0.12693797518536815	1034	178	detect_worthy_lesions	metaphlan	no_strat
SGB14128	detect_worthy_lesions	positive	0.48042117070248364	0.1719134093088651	0.005293432181456476	detect_worthy_lesionspositive	0.13365916258177604	1034	167	detect_worthy_lesions	metaphlan	no_strat
SGB1814	detect_worthy_lesions	positive	0.9326520285210013	0.33587209169734034	0.005588951710790842	detect_worthy_lesionspositive	0.13547618946957	1034	814	detect_worthy_lesions	metaphlan	no_strat
SGB8003	detect_worthy_lesions	positive	-0.41504864504666644	0.15116377363828984	0.006143347891091763	detect_worthy_lesionspositive	0.137884030444504	1034	230	detect_worthy_lesions	metaphlan	no_strat
SGB4778	detect_worthy_lesions	positive	0.6651970527486871	0.2416603631054274	0.006015893547734222	detect_worthy_lesionspositive	0.137884030444504	1034	573	detect_worthy_lesions	metaphlan	no_strat
SGB8599	detect_worthy_lesions	positive	0.5467000176127197	0.2028826400664958	0.0071604557098171265	detect_worthy_lesionspositive	0.15060080951823396	1034	138	detect_worthy_lesions	metaphlan	no_strat
SGB9347	detect_worthy_lesions	positive	0.8422110133003914	0.3128003395683367	0.007206969432390733	detect_worthy_lesionspositive	0.15060080951823396	1034	266	detect_worthy_lesions	metaphlan	no_strat
SGB1934	detect_worthy_lesions	positive	0.5437372081007067	0.20717925908626328	0.008806409868093409	detect_worthy_lesionspositive	0.15077930459085376	1034	899	detect_worthy_lesions	metaphlan	no_strat
SGB4029	detect_worthy_lesions	positive	0.6661732943206292	0.2535624694402963	0.00873531377469383	detect_worthy_lesionspositive	0.15077930459085376	1034	334	detect_worthy_lesions	metaphlan	no_strat
SGB15395	detect_worthy_lesions	positive	0.6462146727839201	0.2467738591434961	0.008957186411337848	detect_worthy_lesionspositive	0.15077930459085376	1034	325	detect_worthy_lesions	metaphlan	no_strat
SGB6317	detect_worthy_lesions	positive	0.8146891707331945	0.3061530247373779	0.007910617054956024	detect_worthy_lesionspositive	0.15077930459085376	1034	224	detect_worthy_lesions	metaphlan	no_strat
SGB14042	detect_worthy_lesions	positive	0.5033602301436383	0.1882017381208262	0.007600630293371318	detect_worthy_lesionspositive	0.15077930459085376	1034	141	detect_worthy_lesions	metaphlan	no_strat
SGB4988	detect_worthy_lesions	positive	-0.6863648511975877	0.26039409376188777	0.00851811000563287	detect_worthy_lesionspositive	0.15077930459085376	1034	332	detect_worthy_lesions	metaphlan	no_strat
SGB1699	detect_worthy_lesions	positive	0.39128892734168086	0.1486755901085504	0.008619344535974157	detect_worthy_lesionspositive	0.15077930459085376	1034	127	detect_worthy_lesions	metaphlan	no_strat
SGB2318	detect_worthy_lesions	positive	0.8748074099490204	0.3358181721664627	0.00931948613262672	detect_worthy_lesionspositive	0.15263807017221062	1034	874	detect_worthy_lesions	metaphlan	no_strat
SGB15326	detect_worthy_lesions	positive	0.6623373600862532	0.25639803718894294	0.009924377968104562	detect_worthy_lesionspositive	0.15663414421550562	1034	295	detect_worthy_lesions	metaphlan	no_strat
SGB4715	detect_worthy_lesions	positive	0.44707996319859467	0.17374792204514342	0.010216388212361621	detect_worthy_lesionspositive	0.15663414421550562	1034	240	detect_worthy_lesions	metaphlan	no_strat
SGB4613	detect_worthy_lesions	positive	-0.3671504954873737	0.14291582750433188	0.010338887406964066	detect_worthy_lesionspositive	0.15663414421550562	1034	142	detect_worthy_lesions	metaphlan	no_strat
SGB4749	detect_worthy_lesions	positive	0.646699146901209	0.2558805159891288	0.011641149371828656	detect_worthy_lesionspositive	0.17025674383791262	1034	706	detect_worthy_lesions	metaphlan	no_strat
SGB62935	detect_worthy_lesions	positive	0.41729193791573965	0.16542426721901884	0.011799972345201864	detect_worthy_lesionspositive	0.17025674383791262	1034	193	detect_worthy_lesions	metaphlan	no_strat
SGB8007_group	detect_worthy_lesions	positive	-0.6711655126766729	0.26705544670359604	0.012115358731132389	detect_worthy_lesionspositive	0.17074203235037738	1034	834	detect_worthy_lesions	metaphlan	no_strat
SGB2290	detect_worthy_lesions	positive	0.7719938720755927	0.32158813311946827	0.016545921026101893	detect_worthy_lesionspositive	0.17905050253245977	1034	757	detect_worthy_lesions	metaphlan	no_strat
SGB4155	detect_worthy_lesions	positive	-0.4369565366783445	0.17863567619534815	0.014608135532763713	detect_worthy_lesionspositive	0.17905050253245977	1034	151	detect_worthy_lesions	metaphlan	no_strat
SGB4959	detect_worthy_lesions	positive	0.7905050809164991	0.327067305872506	0.015823769543928824	detect_worthy_lesionspositive	0.17905050253245977	1034	688	detect_worthy_lesions	metaphlan	no_strat
SGB4767	detect_worthy_lesions	positive	0.6892695314925117	0.28554780163091453	0.01595822549459476	detect_worthy_lesionspositive	0.17905050253245977	1034	738	detect_worthy_lesions	metaphlan	no_strat
SGB17234	detect_worthy_lesions	positive	-0.4964230730442497	0.2020284865445862	0.014166373517250945	detect_worthy_lesionspositive	0.17905050253245977	1034	166	detect_worthy_lesions	metaphlan	no_strat
SGB8028_group	detect_worthy_lesions	positive	-0.5285684157883626	0.21507155286869356	0.014148884159917953	detect_worthy_lesionspositive	0.17905050253245977	1034	247	detect_worthy_lesions	metaphlan	no_strat
SGB15317	detect_worthy_lesions	positive	0.7829047935302387	0.32151114948484033	0.015057109699049574	detect_worthy_lesionspositive	0.17905050253245977	1034	566	detect_worthy_lesions	metaphlan	no_strat
SGB9226	detect_worthy_lesions	positive	1.0778246032167467	0.43333047690034643	0.013028585133533459	detect_worthy_lesionspositive	0.17905050253245977	1034	561	detect_worthy_lesions	metaphlan	no_strat
SGB15145	detect_worthy_lesions	positive	0.5187224732552882	0.21098473426838188	0.014112180675198422	detect_worthy_lesionspositive	0.17905050253245977	1034	378	detect_worthy_lesions	metaphlan	no_strat
SGB6362	detect_worthy_lesions	positive	0.6428352502279037	0.26177925409959185	0.01422743962942516	detect_worthy_lesionspositive	0.17905050253245977	1034	155	detect_worthy_lesions	metaphlan	no_strat
SGB14807	detect_worthy_lesions	positive	-0.4946934837632278	0.20324668486975322	0.015103598700668734	detect_worthy_lesionspositive	0.17905050253245977	1034	310	detect_worthy_lesions	metaphlan	no_strat
SGB17152	detect_worthy_lesions	positive	0.3946609214276709	0.16427774371914178	0.016463687202018434	detect_worthy_lesionspositive	0.17905050253245977	1034	154	detect_worthy_lesions	metaphlan	no_strat
SGB14874	detect_worthy_lesions	positive	-0.4939460735338167	0.20490123521465425	0.01609790245749809	detect_worthy_lesionspositive	0.17905050253245977	1034	125	detect_worthy_lesions	metaphlan	no_strat
SGB4670	detect_worthy_lesions	positive	0.5041709261069265	0.21236164768107005	0.017773239887507106	detect_worthy_lesionspositive	0.18569971330740184	1034	819	detect_worthy_lesions	metaphlan	no_strat
SGB4614	detect_worthy_lesions	positive	-0.3962355221992482	0.1668052924094906	0.01771002921640366	detect_worthy_lesionspositive	0.18569971330740184	1034	205	detect_worthy_lesions	metaphlan	no_strat
SGB4280	detect_worthy_lesions	positive	0.4761953389345971	0.20148513382307845	0.018291369838230345	detect_worthy_lesionspositive	0.18787406986385743	1034	125	detect_worthy_lesions	metaphlan	no_strat
SGB15382	detect_worthy_lesions	positive	0.5207427131165486	0.2246210234858462	0.020626815031991107	detect_worthy_lesionspositive	0.1886276939593209	1034	401	detect_worthy_lesions	metaphlan	no_strat
SGB15132	detect_worthy_lesions	positive	-0.6503883386333893	0.27912938653123615	0.01999502482964978	detect_worthy_lesionspositive	0.1886276939593209	1034	731	detect_worthy_lesions	metaphlan	no_strat
SGB4758	detect_worthy_lesions	positive	-0.628840210983478	0.269591213451379	0.01986226007448409	detect_worthy_lesionspositive	0.1886276939593209	1034	446	detect_worthy_lesions	metaphlan	no_strat
SGB63101	detect_worthy_lesions	positive	-0.5479953754493788	0.23574445872315	0.02029034723244324	detect_worthy_lesionspositive	0.1886276939593209	1034	421	detect_worthy_lesions	metaphlan	no_strat
SGB6305	detect_worthy_lesions	positive	0.6791594459487382	0.29348055615570656	0.020854877054908415	detect_worthy_lesionspositive	0.1886276939593209	1034	367	detect_worthy_lesions	metaphlan	no_strat
SGB2296	detect_worthy_lesions	positive	0.609963902438333	0.2611800517069537	0.01971259541537212	detect_worthy_lesionspositive	0.1886276939593209	1034	387	detect_worthy_lesions	metaphlan	no_strat
SGB14816_group	detect_worthy_lesions	positive	0.4536414798445504	0.193319779110369	0.01913464346782255	detect_worthy_lesionspositive	0.1886276939593209	1034	243	detect_worthy_lesions	metaphlan	no_strat
SGB8255_group	detect_worthy_lesions	positive	-0.2969577701473604	0.12647628528557175	0.019065991531666236	detect_worthy_lesionspositive	0.1886276939593209	1034	137	detect_worthy_lesions	metaphlan	no_strat
SGB6571	detect_worthy_lesions	positive	0.7104206422271053	0.3102251585841231	0.02222144652415844	detect_worthy_lesionspositive	0.1951622694730437	1034	269	detect_worthy_lesions	metaphlan	no_strat
SGB4772	detect_worthy_lesions	positive	0.3182732056834962	0.13893842095422634	0.022178774454979584	detect_worthy_lesionspositive	0.1951622694730437	1034	179	detect_worthy_lesions	metaphlan	no_strat
SGB5075	detect_worthy_lesions	positive	0.8112418967880521	0.35764370945167595	0.02351708845454112	detect_worthy_lesionspositive	0.2035907943350274	1034	519	detect_worthy_lesions	metaphlan	no_strat
SGB4963	detect_worthy_lesions	positive	0.3638453258905084	0.16122384320659425	0.024230882074292616	detect_worthy_lesionspositive	0.2039432574586295	1034	146	detect_worthy_lesions	metaphlan	no_strat
SGB4621	detect_worthy_lesions	positive	0.32158062468138154	0.14219553807975543	0.023933400722624523	detect_worthy_lesionspositive	0.2039432574586295	1034	124	detect_worthy_lesions	metaphlan	no_strat
SGB14177	detect_worthy_lesions	positive	-0.3772843982739541	0.1692585339851045	0.026025767645161752	detect_worthy_lesionspositive	0.21604952319134277	1034	162	detect_worthy_lesions	metaphlan	no_strat
SGB4925	detect_worthy_lesions	positive	0.742866598033198	0.34178094020232885	0.0299682461458799	detect_worthy_lesionspositive	0.2314928124330306	1034	790	detect_worthy_lesions	metaphlan	no_strat
SGB4705	detect_worthy_lesions	positive	0.6089568595809758	0.28015681236268847	0.029959814236544417	detect_worthy_lesionspositive	0.2314928124330306	1034	831	detect_worthy_lesions	metaphlan	no_strat
SGB4030	detect_worthy_lesions	positive	0.43343584595719237	0.20150231922370074	0.031706111273830925	detect_worthy_lesionspositive	0.2314928124330306	1034	227	detect_worthy_lesions	metaphlan	no_strat
SGB4552	detect_worthy_lesions	positive	0.43865206517289845	0.20236596120110265	0.030415845625910678	detect_worthy_lesionspositive	0.2314928124330306	1034	887	detect_worthy_lesions	metaphlan	no_strat
SGB4770	detect_worthy_lesions	positive	0.522556754843153	0.24273596665114316	0.03156734000630379	detect_worthy_lesionspositive	0.2314928124330306	1034	429	detect_worthy_lesions	metaphlan	no_strat
SGB15315	detect_worthy_lesions	positive	0.6673183670969313	0.3087453744049958	0.030894831278681218	detect_worthy_lesionspositive	0.2314928124330306	1034	550	detect_worthy_lesions	metaphlan	no_strat
SGB15370	detect_worthy_lesions	positive	0.5432300426187556	0.2499426360582253	0.029975626215963537	detect_worthy_lesionspositive	0.2314928124330306	1034	279	detect_worthy_lesions	metaphlan	no_strat
SGB4711	detect_worthy_lesions	positive	0.4932601238304833	0.22892714932042896	0.03141930991165073	detect_worthy_lesionspositive	0.2314928124330306	1034	536	detect_worthy_lesions	metaphlan	no_strat
SGB13981	detect_worthy_lesions	positive	0.4520269896397824	0.20789633815800412	0.029909973787429576	detect_worthy_lesionspositive	0.2314928124330306	1034	257	detect_worthy_lesions	metaphlan	no_strat
SGB15158	detect_worthy_lesions	positive	-0.3562299802408076	0.16404343347748984	0.030116170353023535	detect_worthy_lesionspositive	0.2314928124330306	1034	133	detect_worthy_lesions	metaphlan	no_strat
SGB14890	detect_worthy_lesions	positive	-0.4175896598506918	0.1974911706631475	0.03471422132426907	detect_worthy_lesionspositive	0.2504383109822269	1034	236	detect_worthy_lesions	metaphlan	no_strat
SGB4722	detect_worthy_lesions	positive	0.40458100994034363	0.1948866902015552	0.0381428711184601	detect_worthy_lesionspositive	0.26877418485798626	1034	206	detect_worthy_lesions	metaphlan	no_strat
SGB14773	detect_worthy_lesions	positive	0.38425350221400817	0.18482936404366743	0.03786724361269042	detect_worthy_lesionspositive	0.26877418485798626	1034	276	detect_worthy_lesions	metaphlan	no_strat
SGB1836	detect_worthy_lesions	positive	0.5150885423691682	0.24928889842718432	0.03905571537775193	detect_worthy_lesionspositive	0.27204325883813413	1034	948	detect_worthy_lesions	metaphlan	no_strat
SGB14397	detect_worthy_lesions	positive	0.21349152276139938	0.10464784740060491	0.04159507275285724	detect_worthy_lesionspositive	0.286438796457176	1034	114	detect_worthy_lesions	metaphlan	no_strat
SGB15346	detect_worthy_lesions	positive	0.6212883324801121	0.3054768701297236	0.04222401906596869	detect_worthy_lesionspositive	0.2875028713930003	1034	760	detect_worthy_lesions	metaphlan	no_strat
SGB15403	detect_worthy_lesions	positive	0.4257729391756794	0.2105042597608431	0.04336846781007663	detect_worthy_lesionspositive	0.29201434992118264	1034	213	detect_worthy_lesions	metaphlan	no_strat
SGB1790	detect_worthy_lesions	positive	0.418555854686338	0.20749707656329777	0.043936822239127336	detect_worthy_lesionspositive	0.2925902667792436	1034	890	detect_worthy_lesions	metaphlan	no_strat
SGB4741	detect_worthy_lesions	positive	-0.34876438227952267	0.1737369154143231	0.04496442997586895	detect_worthy_lesionspositive	0.29617874527583243	1034	149	detect_worthy_lesions	metaphlan	no_strat
SGB3940	detect_worthy_lesions	positive	-0.4049586276278329	0.20365412306804853	0.047024333322603466	detect_worthy_lesionspositive	0.3064166235859968	1034	216	detect_worthy_lesions	metaphlan	no_strat
SGB15210	detect_worthy_lesions	positive	0.3323516030621583	0.16785838963217128	0.047974200885135966	detect_worthy_lesionspositive	0.3092804865573659	1034	110	detect_worthy_lesions	metaphlan	no_strat
SGB15291	detect_worthy_lesions	positive	0.5982024621973778	0.30334207352033327	0.04887183531622461	detect_worthy_lesionspositive	0.310236720245929	1034	677	detect_worthy_lesions	metaphlan	no_strat
SGB4665	detect_worthy_lesions	positive	0.36343716726446545	0.1845193005404952	0.04914641112806797	detect_worthy_lesionspositive	0.310236720245929	1034	170	detect_worthy_lesions	metaphlan	no_strat
SGB17256	detect_worthy_lesions	positive	0.6181593964452311	0.3188965411444354	0.052842906715857535	detect_worthy_lesionspositive	0.32212099427252544	1034	211	detect_worthy_lesions	metaphlan	no_strat
SGB4031	detect_worthy_lesions	positive	-0.3305218402356091	0.17073470273826216	0.05315527958292499	detect_worthy_lesionspositive	0.32212099427252544	1034	173	detect_worthy_lesions	metaphlan	no_strat
SGB1957	detect_worthy_lesions	positive	-0.3419627126595517	0.17661238387214367	0.053111961122882176	detect_worthy_lesionspositive	0.32212099427252544	1034	166	detect_worthy_lesions	metaphlan	no_strat
SGB1782	detect_worthy_lesions	positive	0.3958097170181618	0.20435734421783758	0.053036245200837925	detect_worthy_lesionspositive	0.32212099427252544	1034	112	detect_worthy_lesions	metaphlan	no_strat
SGB5045	detect_worthy_lesions	positive	0.6840374698283928	0.35530173269307336	0.05447519077060791	detect_worthy_lesionspositive	0.32685114462364745	1034	597	detect_worthy_lesions	metaphlan	no_strat
SGB15286	detect_worthy_lesions	positive	0.4639554158496	0.24274842050297576	0.05624792525088907	detect_worthy_lesionspositive	0.3320394197369386	1034	903	detect_worthy_lesions	metaphlan	no_strat
SGB4938	detect_worthy_lesions	positive	0.6077264345395809	0.3224173003282442	0.059723261965885004	detect_worthy_lesionspositive	0.3320394197369386	1034	461	detect_worthy_lesions	metaphlan	no_strat
SGB6754	detect_worthy_lesions	positive	0.5055679371488749	0.2666346179343478	0.05822492708979766	detect_worthy_lesionspositive	0.3320394197369386	1034	749	detect_worthy_lesions	metaphlan	no_strat
SGB4652	detect_worthy_lesions	positive	0.6131380482371281	0.3217472683008887	0.05697313934829376	detect_worthy_lesionspositive	0.3320394197369386	1034	537	detect_worthy_lesions	metaphlan	no_strat
SGB4768	detect_worthy_lesions	positive	0.5056924285764178	0.267359821932088	0.0588467652045481	detect_worthy_lesionspositive	0.3320394197369386	1034	682	detect_worthy_lesions	metaphlan	no_strat
SGB15244	detect_worthy_lesions	positive	0.444822325977611	0.2337282411529601	0.05729766282523606	detect_worthy_lesionspositive	0.3320394197369386	1034	310	detect_worthy_lesions	metaphlan	no_strat
SGB4594	detect_worthy_lesions	positive	0.30133040546313566	0.15973568316779158	0.05951740878907425	detect_worthy_lesionspositive	0.3320394197369386	1034	184	detect_worthy_lesions	metaphlan	no_strat
SGB1776	detect_worthy_lesions	positive	0.32955865011889385	0.17410220622067962	0.058650320818062276	detect_worthy_lesionspositive	0.3320394197369386	1034	106	detect_worthy_lesions	metaphlan	no_strat
SGB8071	detect_worthy_lesions	positive	-0.4900748555514507	0.26112890708281844	0.06083372285763872	detect_worthy_lesionspositive	0.3321192437092708	1034	749	detect_worthy_lesions	metaphlan	no_strat
SGB2311	detect_worthy_lesions	positive	0.4444715056504004	0.2363403790371856	0.060302125341650054	detect_worthy_lesionspositive	0.3321192437092708	1034	222	detect_worthy_lesions	metaphlan	no_strat
SGB1862	detect_worthy_lesions	positive	0.41925226475324723	0.22398211901153833	0.06151539761804194	detect_worthy_lesionspositive	0.33284224068333407	1034	235	detect_worthy_lesions	metaphlan	no_strat
SGB15318	detect_worthy_lesions	positive	0.5399246048738375	0.2894548310131419	0.06242078741455846	detect_worthy_lesionspositive	0.3347521873736498	1034	810	detect_worthy_lesions	metaphlan	no_strat
SGB4425_group	detect_worthy_lesions	positive	0.4679642974210462	0.25186499213596325	0.06345411933637012	detect_worthy_lesionspositive	0.3357805866804994	1034	228	detect_worthy_lesions	metaphlan	no_strat
SGB14851	detect_worthy_lesions	positive	-0.35197090753155397	0.18962681028128592	0.06372073839646442	detect_worthy_lesionspositive	0.3357805866804994	1034	122	detect_worthy_lesions	metaphlan	no_strat
SGB1877	detect_worthy_lesions	positive	0.4475041910673581	0.24295418649417114	0.06577242294640752	detect_worthy_lesionspositive	0.34360420953037035	1034	634	detect_worthy_lesions	metaphlan	no_strat
SGB15081	detect_worthy_lesions	positive	-0.5070647513478833	0.2800208473884263	0.07046084744607542	detect_worthy_lesionspositive	0.36495105600274963	1034	417	detect_worthy_lesions	metaphlan	no_strat
SGB15322	detect_worthy_lesions	positive	0.473859850756723	0.26331304350404705	0.07221480531789723	detect_worthy_lesionspositive	0.36774934472811527	1034	169	detect_worthy_lesions	metaphlan	no_strat
SGB15066	detect_worthy_lesions	positive	0.35571713259102955	0.19733726451170874	0.07174512167850555	detect_worthy_lesionspositive	0.36774934472811527	1034	244	detect_worthy_lesions	metaphlan	no_strat
SGB3952	detect_worthy_lesions	positive	0.3303505648634815	0.18414545733013385	0.07311134823895309	detect_worthy_lesionspositive	0.36921230860671306	1034	242	detect_worthy_lesions	metaphlan	no_strat
SGB4933	detect_worthy_lesions	positive	0.5236587260976504	0.2927530019137727	0.07395007804210586	detect_worthy_lesionspositive	0.3703615478802988	1034	897	detect_worthy_lesions	metaphlan	no_strat
SGB1798	detect_worthy_lesions	positive	0.5569036402842461	0.31267307805439226	0.07518932639106542	detect_worthy_lesionspositive	0.3734814081392266	1034	307	detect_worthy_lesions	metaphlan	no_strat
SGB49168	detect_worthy_lesions	positive	0.280772076077839	0.15813854753304465	0.07611306014272583	detect_worthy_lesionspositive	0.3749960524105029	1034	121	detect_worthy_lesions	metaphlan	no_strat
SGB4063	detect_worthy_lesions	positive	0.30773575896613786	0.17589091375781044	0.08048751357250923	detect_worthy_lesionspositive	0.39335026794306927	1034	296	detect_worthy_lesions	metaphlan	no_strat
SGB6661	detect_worthy_lesions	positive	-0.2687653595320172	0.1544350349867844	0.08210207776769567	detect_worthy_lesionspositive	0.39803087301778856	1034	129	detect_worthy_lesions	metaphlan	no_strat
SGB2328	detect_worthy_lesions	positive	0.5185511807195935	0.3040798868440849	0.08843712323303936	detect_worthy_lesionspositive	0.42153269476430955	1034	525	detect_worthy_lesions	metaphlan	no_strat
SGB4813	detect_worthy_lesions	positive	0.3898284463320061	0.2290270842763256	0.08903660879510168	detect_worthy_lesionspositive	0.42153269476430955	1034	366	detect_worthy_lesions	metaphlan	no_strat
SGB4769	detect_worthy_lesions	positive	0.41483122822652696	0.24342859806550793	0.08865993404205436	detect_worthy_lesionspositive	0.42153269476430955	1034	427	detect_worthy_lesions	metaphlan	no_strat
SGB2295	detect_worthy_lesions	positive	0.5594055699805814	0.33127252199908036	0.0915873330186308	detect_worthy_lesionspositive	0.426937875456079	1034	774	detect_worthy_lesions	metaphlan	no_strat
SGB1784	detect_worthy_lesions	positive	0.4256610194595198	0.2517608687642797	0.09118930553836764	detect_worthy_lesionspositive	0.426937875456079	1034	401	detect_worthy_lesions	metaphlan	no_strat
SGB4990	detect_worthy_lesions	positive	0.29236108031083724	0.17446618658018298	0.09409079309030516	detect_worthy_lesionspositive	0.43196227736912823	1034	157	detect_worthy_lesions	metaphlan	no_strat
SGB1832	detect_worthy_lesions	positive	0.30905485940069183	0.1844065488439748	0.09405226365687502	detect_worthy_lesionspositive	0.43196227736912823	1034	205	detect_worthy_lesions	metaphlan	no_strat
SGB4269	detect_worthy_lesions	positive	0.3105440656358363	0.1861587096546183	0.09558566640386244	detect_worthy_lesionspositive	0.4355256679754935	1034	968	detect_worthy_lesions	metaphlan	no_strat
SGB15031	detect_worthy_lesions	positive	0.4977169155744252	0.3007789098977885	0.09827725140137314	detect_worthy_lesionspositive	0.4379118702149421	1034	393	detect_worthy_lesions	metaphlan	no_strat
SGB13979	detect_worthy_lesions	positive	0.2746009109542952	0.16527568691512506	0.09692242537647408	detect_worthy_lesionspositive	0.4379118702149421	1034	130	detect_worthy_lesions	metaphlan	no_strat
SGB14770	detect_worthy_lesions	positive	0.5044534811083224	0.30448592927662843	0.09787637452106454	detect_worthy_lesionspositive	0.4379118702149421	1034	362	detect_worthy_lesions	metaphlan	no_strat
SGB4922	detect_worthy_lesions	positive	0.5350127961182127	0.3251775351137584	0.10021361833701455	detect_worthy_lesionspositive	0.4432806767316118	1034	408	detect_worthy_lesions	metaphlan	no_strat
SGB5111	detect_worthy_lesions	positive	0.3910374819096986	0.23881291038055366	0.10184720992695552	detect_worthy_lesionspositive	0.447242095766196	1034	263	detect_worthy_lesions	metaphlan	no_strat
SGB15073	detect_worthy_lesions	positive	0.39451584040134574	0.24358523894229708	0.10561917157484312	detect_worthy_lesionspositive	0.45544829356162747	1034	372	detect_worthy_lesions	metaphlan	no_strat
SGB6846	detect_worthy_lesions	positive	0.37926545896978175	0.23491034997084145	0.10672220740222954	detect_worthy_lesionspositive	0.45544829356162747	1034	267	detect_worthy_lesions	metaphlan	no_strat
SGB14888	detect_worthy_lesions	positive	-0.3713321680501528	0.22914768767016636	0.1054319597970887	detect_worthy_lesionspositive	0.45544829356162747	1034	309	detect_worthy_lesions	metaphlan	no_strat
SGB14336	detect_worthy_lesions	positive	0.28941844432873043	0.17922209562461133	0.1066468663663303	detect_worthy_lesionspositive	0.45544829356162747	1034	162	detect_worthy_lesions	metaphlan	no_strat
